	direccion	lat	lon
0	San Jose De Calasanz 100, Caballito, Argentina	null	null
0	Av. Alvarez Thomas 1000, Colegiales, Argentina	null	null
0	El Fogon 4400, Villa Pueyrredon, Argentina	null	null
0	Nunez 5700, Villa Urquiza, Argentina	null	null
0	Emilio Mitre 700, Caballito, Argentina	null	null
0	Av Coronel Diaz 1900, Palermo, Argentina	null	null
0	Soler 4700, Villa Crespo, Argentina	null	null
0	Av Chenaut 1800, Las Canitas, Argentina	null	null
0	Pte Peron 1900, Balvanera, Argentina	null	null
0	Pacheco De Melo, Jose 2000, Recoleta, Argentina	null	null
0	Juan Agustin Maza 1200, Caballito, Argentina	null	null
0	11 De Septiembre 1500, Belgrano, Argentina	null	null
0	Juan B Justo 800, Palermo Soho - Palermo, Argentina	null	null
0	Pasaje De La Carcova 3500, Palermo, Argentina	null	null
0	Av Figueroa Alcorta 3000, Palermo, Argentina	null	null
0	Virrey Liniers 200, Boedo, Argentina	null	null
0	Laprida, Francisco N. De 1700, Barrio Norte, Argentina	null	null
0	Roosevelt, Franklin 1500, Nunez, Argentina	null	null
0	Gomez, Valentin 2700, Balvanera, Argentina	null	null
0	Estados Unidos 1800, Congreso, Argentina	null	null
0	Mistral, Gabriela 2800, Villa Pueyrredon, Argentina	null	null
0	Terrero 1200, Caballito, Argentina	null	null
0	Ecuador 800, Barrio Norte, Argentina	null	null
0	Talcahuano 800, Centro / Microcentro, Argentina	null	null
0	Triunvirato, Av. 3600, Belgrano, Argentina	null	null
0	Avenida Alicia Moreau De Justo 700, Puerto Madero, Argentina	null	null
0	Av. San Martin 7100, Villa Pueyrredon, Argentina	null	null
0	Jorge Newbey 3800, Colegiales, Argentina	null	null
0	Darwin 1100, Palermo Hollywood - Palermo, Argentina	null	null
0	Rivera 5200, Villa Urquiza, Argentina	null	null
0	Gorostiaga 1500, La Canitas - Belgrano, Argentina	null	null
0	Av. San Pedrito 0, Flores, Argentina	null	null
0	Aime Paine 1200, Puerto Madero, Argentina	null	null
0	Ramon Freire 1500, Belgrano, Argentina	null	null
0	Guemes 2900, Barrio Norte, Argentina	null	null
0	Blanco Encalada 4800, Villa Urquiza, Argentina	null	null
0	Jeronimo Salguero 1700, Palermo, Argentina	null	null
0	Moldes 3000, Belgrano, Argentina	null	null
0	Av Monroe 4400, Villa Urquiza, Argentina	null	null
0	Manuel Ricardo Trelles 900, Caballito, Argentina	null	null
0	Los Molinos Super Exclusivo!!!, Puerto Madero, Argentina	null	null
0	Corrientes Av. 5600, Villa Crespo, Argentina	null	null
0	Alvarez Julian Dr. 2200, Palermo, Argentina	null	null
0	Dorrego Av. 800, Villa Crespo, Argentina	null	null
0	Pringles Cnel. 700, Almagro, Argentina	null	null
0	Avenida Avellaneda 2600, Flores, Argentina	null	null
0	Gavilan 4b 1200, Flores, Argentina	null	null
0	Corrientes Av. 4900, Villa Crespo, Argentina	null	null
0	Aranguren 2300, Flores, Argentina	null	null
0	Neuquen 2600, Flores, Argentina	null	null
0	Castro Barros 800, Boedo, Argentina	null	null
0	Av Patricios 100, Barracas, Argentina	null	null
0	Lambare 800, Almagro, Argentina	null	null
0	Corrientes Av. 1800, Centro / Microcentro, Argentina	null	null
0	Yerbal 5100, Villa Luro, Argentina	null	null
0	Mariano Acha 4800, Saavedra, Argentina	null	null
0	Bravo, Mario 400, Almagro, Argentina	null	null
0	Av Rivadavia 5500, Caballito, Argentina	null	null
0	Dr P I Rivera 5800, Villa Urquiza, Argentina	null	null
0	Gutemberg 2800, Agronomia, Argentina	null	null
0	Manuel Ugarte 2800, Belgrano, Argentina	null	null
0	Humberto I 1400, San Cristobal, Argentina	null	null
0	Avenida Angel Gallardo 900, Villa Crespo, Argentina	null	null
0	Concepcion Arenal 3300, Palermo, Argentina	null	null
0	Joaquin V Gonzalez 700, Floresta, Argentina	null	null
0	Charlone 100, Chacarita, Argentina	null	null
0	Virgilio 2800, Villa Real, Argentina	null	null
0	Franklin Roosevelt 3400, Belgrano, Argentina	null	null
0	Ruiz Huidobro 3300, Saavedra, Argentina	null	null
0	Pacheco De Melo 2500, Barrio Norte, Argentina	null	null
0	Rivadavia Comodoro 1800, Nunez, Argentina	null	null
0	Av. Dellibertador 7700 (e/manzanares Y Paroissien), Nunez, Argentina	null	null
0	Av. San Juan 2400, San Cristobal, Argentina	null	null
0	Avenida Doctor Honorio Pueyrredon 500, Parque Centenario, Argentina	null	null
0	Matienzo, Benjamin 1500, Palermo, Argentina	null	null
0	Avenida Triunvirato 3800, Villa Urquiza, Argentina	null	null
0	Olazabal 3600, Villa Urquiza, Argentina	null	null
0	Terrero 500, Flores, Argentina	null	null
0	Alvar Nunez 2400, Nunez, Argentina	null	null
0	Alejandro Magarinos Cervantes 2700, Villa del Parque, Argentina	null	null
0	Plaza 2400, Coghlan, Argentina	null	null
0	Salguero Jeronimo 200, Almagro, Argentina	null	null
0	Cabildo 2100, Belgrano, Argentina	null	null
0	Avenida Teniente General Luis Dellepiane 4900, Villa Lugano, Argentina	null	null
0	Av Del Libertador 7700 (e/manzanares Y Paroissien), Nunez, Argentina	null	null
0	Viamonte 2700, Centro / Microcentro, Argentina	null	null
0	Campillo 2600, Villa Urquiza, Argentina	null	null
0	Sarmiento 1250, Centro / Microcentro, Argentina	null	null
0	Rio de janeiro 1000, Almagro, Argentina	null	null
0	Teodoro Garcia 2400, Belgrano, Argentina	null	null
0	Malabia 500, Villa Crespo, Argentina	null	null
0	Avenida Melian 2500, Coghlan, Argentina	null	null
0	Guido 1500, Barrio Norte, Argentina	null	null
0	Patron 7100, Liniers, Argentina	null	null
0	Timoteo Gordillo 900, Liniers, Argentina	null	null
0	Callao Av. 1800, Barrio Norte, Argentina	null	null
0	Avenida Dorrego 1700, Palermo, Argentina	null	null
0	Roosvelt 1900, Belgrano, Argentina	null	null
0	Montevideo 300, Centro / Microcentro, Argentina	null	null
0	Avenida Olazabal 3100, Nunez, Argentina	null	null
0	Bco.encalada 3000, Belgrano, Argentina	null	null
0	Av Dorrego 900, Villa Crespo, Argentina	null	null
0	Vuelta De Obligado 2700, Belgrano, Argentina	null	null
0	Paso 200, Once, Argentina	null	null
0	Ricardo Levene 900, Recoleta, Argentina	null	null
0	Mexico 1800, Congreso, Argentina	null	null
0	Julian Alvarez 2600, Palermo, Argentina	null	null
0	Ayacucho 1700, Barrio Norte, Argentina	null	null
0	Soler 4400, Palermo Viejo - Palermo, Argentina	null	null
0	Jose Antonio Cabrera 3300, Barrio Norte, Argentina	null	null
0	Callao 800, Recoleta, Argentina	null	null
0	Vicente Lopez 1900, Recoleta, Argentina	null	null
0	Zapata 100, Belgrano, Argentina	null	null
0	Jean Jaures 600, Balvanera, Argentina	null	null
0	Borges 2200, Palermo, Argentina	null	null
0	Thames 2350, Palermo, Argentina	null	null
0	Avenida Teniente General Luis Dellepiane 4200, Floresta, Argentina	null	null
0	Av. Cordoba 3550, Palermo, Argentina	null	null
0	Avenida Suarez 1600, Barracas, Argentina	null	null
0	Pedro.i Rivera 4600, Villa Urquiza, Argentina	null	null
0	Lamas, Andres 1500, Villa General Mitre, Argentina	null	null
0	Fray Justo Santamaria De Oro 3000, Palermo Chico - Palermo, Argentina	null	null
0	Republica De Eslovenia 1900, Palermo, Argentina	null	null
0	Leiva 4400, Chacarita, Argentina	null	null
0	Av. Directorio 2400, Flores, Argentina	null	null
0	Avenida Corrientes 2800, Abasto, Argentina	null	null
0	Sarmiento 2300, Balvanera, Argentina	null	null
0	Jose Ignacio Gorriti 5000, Palermo Soho - Palermo, Argentina	null	null
0	Beiro 3300, Villa Devoto, Argentina	null	null
0	Jeronimo Salguero 500, Almagro, Argentina	null	null
0	Av. Rivadavia 7800, Flores, Argentina	null	null
0	Mendoza  1950, Belgrano, Argentina	null	null
0	Jose Bonifacio 2200, Floresta, Argentina	null	null
0	San Nicolas 300, Floresta, Argentina	null	null
0	Av. Luis Maria Campos 300, Palermo, Argentina	null	null
0	Av. Las Heras 1650, Barrio Norte, Argentina	null	null
0	Aguilar 2300, Belgrano, Argentina	null	null
0	Gallo 500, Almagro, Argentina	null	null
0	Corrientes Av. 5700, Villa Crespo, Argentina	null	null
0	Gaona 2600, Caballito, Argentina	null	null
0	Ferre 6100, Villa Riachuelo, Argentina	null	null
0	Avenida Juan B Justo 3700, Villa Crespo, Argentina	null	null
0	Av. Raul Scalabrini Ortiz 400, Villa Crespo, Argentina	null	null
0	Roseti 500, Chacarita, Argentina	null	null
0	Corrientes Av. 5100, Villa Crespo, Argentina	null	null
0	Gral Lucio Mansilla 2431 2400, Barrio Norte, Argentina	null	null
0	Av Acoyte 100, Caballito, Argentina	null	null
0	Av Santa Fe 1800, Recoleta, Argentina	null	null
0	La Pampa 800, Palermo, Argentina	null	null
0	Giribone 2300, Parque Chas, Argentina	null	null
0	Montes De Oca 900, Barracas, Argentina	null	null
0	Av. Rivadavia 1200, Monserrat, Argentina	null	null
0	Santiago Del Estero 600, Balvanera, Argentina	null	null
0	Tapalque 4300, Parque Avellaneda, Argentina	null	null
0	Avenida Belgrano 2800, Balvanera, Argentina	null	null
0	Felipe Vallese 1900 1900, Flores, Argentina	null	null
0	Juan B. Alberdi 900, Caballito, Argentina	null	null
0	Acoyte 700, Caballito, Argentina	null	null
0	Quintana Manuel Pres. Av 100, Recoleta, Argentina	null	null
0	Avenida Juan Bautista Alberdi 1500, Caballito, Argentina	null	null
0	Doctor Juan Felipe Aranguren 100, Caballito, Argentina	null	null
0	Rivadavia 3700, Almagro, Argentina	null	null
0	Julian Alvarez 2500, Palermo, Argentina	null	null
0	Av. Gral. Paz 6500, Villa Devoto, Argentina	null	null
0	Charcas 4100 4100, Palermo, Argentina	null	null
0	Hipolito Yrigoyen 1500, Congreso, Argentina	null	null
0	Bonpland 2000, Palermo Soho - Palermo, Argentina	null	null
0	Av Congreso 2500, Belgrano, Argentina	null	null
0	Av. Triunvirato 5400, Villa Urquiza, Argentina	null	null
0	Pereyra Lucena 2500, Palermo, Argentina	null	null
0	Arias 3000, Nunez, Argentina	null	null
0	Costa Rica 5600, Palermo Hollywood - Palermo, Argentina	null	null
0	Berutti 3300, Palermo, Argentina	null	null
0	Franklin 700, Parque Centenario, Argentina	null	null
0	Calcena 400, Caballito, Argentina	null	null
0	Maure 1500, Palermo, Argentina	null	null
0	Felipe Vallese 1954 1900, Flores, Argentina	null	null
0	Av. Diaz Velez 3800, Almagro, Argentina	null	null
0	Avenida Juan B. Justo 4300, Caballito, Argentina	null	null
0	Gabriela Mistral 4600, Villa Devoto, Argentina	null	null
0	Melincue 3500, Villa del Parque, Argentina	null	null
0	Jose Pedro Varela 3100, Villa del Parque, Argentina	null	null
0	Juan Agustin Garcia 4900, Velez Sarsfield, Argentina	null	null
0	Jose Cubas 3400, Villa Devoto, Argentina	null	null
0	Av. San Martin 4200, Villa del Parque, Argentina	null	null
0	Bonpland 1300, Palermo Hollywood - Palermo, Argentina	null	null
0	Santiago Del Estero 200, Congreso, Argentina	null	null
0	Wenscelao Villafane 1600, Barracas, Argentina	null	null
0	Doctor Enrique Finochietto 2000, Parque Patricios, Argentina	null	null
0	Finochietto 400, Barracas, Argentina	null	null
0	Av. Montes De Oca 300, Barracas, Argentina	null	null
0	M.t Alvear 1200, Barrio Norte, Argentina	null	null
0	Francisco De Caldas 1400, Villa Urquiza, Argentina	null	null
0	Avenida Juan B Justo 5000, Paternal, Argentina	null	null
0	Humboldt 800, Villa Crespo, Argentina	null	null
0	Yerbal 4500, Floresta, Argentina	null	null
0	Lezica 3900, Almagro, Argentina	null	null
0	Franklin Roosevelt 3200, Coghlan, Argentina	null	null
0	Chile 300, San Telmo, Argentina	null	null
0	French 2800, Recoleta, Argentina	null	null
0	Loyola 1300, Villa Crespo, Argentina	null	null
0	Cervantes 1700, Monte Castro, Argentina	null	null
0	Azopardo 1500, Catalinas, Argentina	null	null
0	Defensa 1300, San Telmo, Argentina	null	null
0	Piedras 1600, Barracas, Argentina	null	null
0	Braun Menendez 200, Catalinas, Argentina	null	null
0	Avenida Caseros 900, Constitucion, Argentina	null	null
0	Marcelo T. De Alvear 400, Retiro, Argentina	null	null
0	Jose Maria Moreno Y Asamblea 1300, Parque Chacabuco, Argentina	null	null
0	Pacheco 3300, Villa Urquiza, Argentina	null	null
0	Concordia 4700, Villa Devoto, Argentina	null	null
0	Pujol 1100, Caballito, Argentina	null	null
0	Serrano 600, Villa Crespo, Argentina	null	null
0	Alvarez Jonte 1600, Paternal, Argentina	null	null
0	Virrey Liniers 300, Almagro, Argentina	null	null
0	P.i.rivera 4700, Villa Urquiza, Argentina	null	null
0	Ecuador 1500, Barrio Norte, Argentina	null	null
0	Avda. Chiclana 3200, Parque Patricios, Argentina	null	null
0	Corrientes 6400, Chacarita, Argentina	null	null
0	Luis Maria Campos 300, Belgrano, Argentina	null	null
0	Pedernera 500, Flores, Argentina	null	null
0	O'higgins 2100, Belgrano, Argentina	null	null
0	Mariano Acha 2100, Villa Urquiza, Argentina	null	null
0	Avenida Angel Gallardo 300, Caballito, Argentina	null	null
0	General Guillermo Miller 2300, Villa Urquiza, Argentina	null	null
0	Bacacay 3100, Flores, Argentina	null	null
0	Avenida Federico Lacroze 2600, Belgrano, Argentina	null	null
0	Virrey Loreto 2000, Belgrano, Argentina	null	null
0	Honduras 3800, Palermo Viejo - Palermo, Argentina	null	null
0	Acuaa De Figueroa, Fco. 800, Almagro, Argentina	null	null
0	Esmeralda 500, San Nicolas, Argentina	null	null
0	Urquiza, Gral. 100, Balvanera, Argentina	null	null
0	Loyola 1500, Chacarita, Argentina	null	null
0	Varela, Jose Pedro 4400, Villa Devoto, Argentina	null	null
0	Rio De Janeiro 300, Almagro, Argentina	null	null
0	Pringles 500, Almagro, Argentina	null	null
0	Solano Lopez, Mariscal 3700, Villa Devoto, Argentina	null	null
0	Rodriguez, Manuel 1200, Villa Crespo, Argentina	null	null
0	San Jose 400, Centro / Microcentro, Argentina	null	null
0	Pueyrredon, Av. 1100, Barrio Norte, Argentina	null	null
0	Luis Maria Campos 1000, Las Canitas, Argentina	null	null
0	Tucuman 2800, Once, Argentina	null	null
0	Avenida Rivadavia 2000, Balvanera, Argentina	null	null
0	Azcuenaga 100, Congreso, Argentina	null	null
0	Salguero 2100, Palermo, Argentina	null	null
0	Junin P. Melo, Barrio Norte, Argentina	null	null
0	Av. Alvear Av. Callao, Recoleta, Argentina	null	null
0	Parera Guido, Recoleta, Argentina	null	null
0	Adolfo Pedro Carranza 1100, Palermo, Argentina	null	null
0	Santo Tome 3900, Villa del Parque, Argentina	null	null
0	Avenida Olazabal 3100, Belgrano, Argentina	null	null
0	Coronel Niceto Vega 5000, Palermo Hollywood - Palermo, Argentina	null	null
0	Avenida General Paz 1100, Saavedra, Argentina	null	null
0	Quesada 1600, Nunez, Argentina	null	null
0	Marcos Sastre 2300, Villa del Parque, Argentina	null	null
0	Avenida Cabildo 3200, Belgrano, Argentina	null	null
0	Pacheco 2700, Villa Urquiza, Argentina	null	null
0	Benjamin Matienzo 1600, Belgrano, Argentina	null	null
0	Federico Lacroze 1700, Las Canitas, Argentina	null	null
0	Combate De Los Pozos 1100, San Cristobal, Argentina	null	null
0	Pieres 700, Villa Luro, Argentina	null	null
0	P. Zonzabriano 100, Boca, Argentina	null	null
0	Avenida Callao 500, San Nicolas, Argentina	null	null
0	Alvarez Jonte 3500, Floresta, Argentina	null	null
0	Romulo S. Naon 2100, Belgrano, Argentina	null	null
0	Tte. J. D. Peron 4100, Almagro, Argentina	null	null
0	Tte. Gral. Juan D. Peron 4100, Almagro, Argentina	null	null
0	Ramon Falcon 6000, Villa Luro, Argentina	null	null
0	Cevallos, Virrey 100, Congreso, Argentina	null	null
0	Marienzo 1700, Las Canitas, Argentina	null	null
0	Ramon Falcon 6500, Liniers, Argentina	null	null
0	Av.pueyrredon 1400, Barrio Norte, Argentina	null	null
0	Arenales 1900, Barrio Norte, Argentina	null	null
0	Anchorena 1200, Palermo, Argentina	null	null
0	Saenz Valiente 0, Villa Luro, Argentina	null	null
0	Av. Gelly Y Obes 2200, Recoleta, Argentina	null	null
0	Avenida Callao 1800, Recoleta, Argentina	null	null
0	Curapaligue 190, Caballito, Argentina	null	null
0	Charcas 5100, Palermo Hollywood - Palermo, Argentina	null	null
0	Alvarez Donato Tte. Gral. Av. 200, Caballito, Argentina	null	null
0	Directorio Av. 0, Caballito, Argentina	null	null
0	Argerich al 3000, Villa del Parque, Argentina	null	null
0	Cabildo, Av. 1600, Belgrano, Argentina	null	null
0	Rio De Janeiro 700, Villa Crespo, Argentina	null	null
0	Hipolito Yrigoyen 1700, Congreso, Argentina	null	null
0	Mexico 2900, San Cristobal, Argentina	null	null
0	Araoz 2900, Palermo, Argentina	null	null
0	Hipolito Yrigoyen 2000, Congreso, Argentina	null	null
0	Pereyra Lucena 2500, Barrio Norte, Argentina	null	null
0	Maure 2400, Colegiales, Argentina	null	null
0	Curapaligue Av. 400, Caballito, Argentina	null	null
0	Santiago De Las Carreras 100, Floresta, Argentina	null	null
0	Goyena, Pedro, Avda. 200, Caballito, Argentina	null	null
0	Mosconi, Av. 3300, Villa Devoto, Argentina	null	null
0	Santa Fe Avenida 2600, Barrio Norte, Argentina	null	null
0	Jose Cubas 4400, Villa Devoto, Argentina	null	null
0	Sanchez De Loria 1900, Parque Patricios, Argentina	null	null
0	Directorio Av. 900, Caballito, Argentina	null	null
0	Av Nazca 2700, Villa del Parque, Argentina	null	null
0	Gorriti 4800, Palermo Hollywood - Palermo, Argentina	null	null
0	Tacuari 200, Centro / Microcentro, Argentina	null	null
0	Pasaje San Lorenzo 300, San Telmo, Argentina	null	null
0	Montes De Oca 1600, Barracas, Argentina	null	null
0	Hipolito Yrigoyen 1500, Centro / Microcentro, Argentina	null	null
0	Billinghurst 1000, Congreso, Argentina	null	null
0	Alvarez Jonte 5400, Villa Luro, Argentina	null	null
0	Pino Virrey Del 2400, Belgrano, Argentina	null	null
0	General Eustaquio Frias 400, Almagro, Argentina	null	null
0	Santa Maria De Oro 2200, Palermo, Argentina	null	null
0	Cabral, Sargento 800, Retiro, Argentina	null	null
0	Pueyrredon Honorio D 1000, Caballito, Argentina	null	null
0	Urquiza Gral. 100, Once, Argentina	null	null
0	Directorio Av. 3300, Flores, Argentina	null	null
0	Martinez Rosas 1000, Villa Crespo, Argentina	null	null
0	Gallardo Angel Av. 1000, Caballito, Argentina	null	null
0	Hidalgo 700, Almagro, Argentina	null	null
0	A. San Juan 4200, Boedo, Argentina	null	null
0	Rivadavia Av. 6600, Flores, Argentina	null	null
0	Defensa 900, Barracas, Argentina	null	null
0	Cordoba, Avda. 2700, Abasto, Argentina	null	null
0	Pareja 3400, Villa Devoto, Argentina	null	null
0	Del Libertador Av. 700, Recoleta, Argentina	null	null
0	Jose Hernandez Y Cabildo 2400, Belgrano, Argentina	null	null
0	Hualfin 1000, Caballito, Argentina	null	null
0	Figueroa Alcorta, Av. 3200, Palermo Chico - Palermo, Argentina	null	null
0	Defensa 1800, Barracas, Argentina	null	null
0	Serrano 200, Villa Crespo, Argentina	null	null
0	Av. Libertador 1700, Palermo, Argentina	null	null
0	Araoz 900, Palermo Viejo - Palermo, Argentina	null	null
0	Vilela 3200, Saavedra, Argentina	null	null
0	Viel 400, Caballito, Argentina	null	null
0	San Luis 2500, Once, Argentina	null	null
0	Directorio Av. 1000, Caballito, Argentina	null	null
0	Gomez, Valentin 3400, Once, Argentina	null	null
0	Humberto Primo 900, San Telmo, Argentina	null	null
0	San Jose 900, Monserrat, Argentina	null	null
0	Humberto 1 1200, Constitucion, Argentina	null	null
0	Alberti 1700, San Cristobal, Argentina	null	null
0	Alvarez Julian Dr. 1400, Palermo, Argentina	null	null
0	Av. Cordoba 3400, Palermo, Argentina	null	null
0	Avenida Independencia 2700, San Cristobal, Argentina	null	null
0	Lora Felix 0, Caballito, Argentina	null	null
0	Adolfo Alsina 1200, Monserrat, Argentina	null	null
0	Emilio Mitre 1100, Parque Chacabuco, Argentina	null	null
0	Av Cordoba 5300, Palermo, Argentina	null	null
0	Finochietto, Enrique Dr. 400, Barracas, Argentina	null	null
0	Ciudad De La Paz 500, Colegiales, Argentina	null	null
0	Sanchez De Bustamente 1000, Palermo, Argentina	null	null
0	Del Libertador Av. 5700, Belgrano, Argentina	null	null
0	Magarinos Cervantes 3000, Villa Santa Rita, Argentina	null	null
0	Garcia Teodoro 2900, Colegiales, Argentina	null	null
0	Hernandez, Jose 2100, Belgrano, Argentina	null	null
0	Av Santa Fe 1500, Barrio Norte, Argentina	null	null
0	Avenida Las Heras 2900, Recoleta, Argentina	null	null
0	Rio Limay 1200, Barracas, Argentina	null	null
0	Libertador Entre Manzanares     Y Paroissien, Nunez, Argentina	null	null
0	Libertador Entre Manzanares        Y Paroissien, Nunez, Argentina	null	null
0	Juan Agustin Garcia 2900, Villa del Parque, Argentina	null	null
0	Primera Junta 1500, Caballito, Argentina	null	null
0	Federico Lacroze 3600, Chacarita, Argentina	null	null
0	Callao Av. 1200, Recoleta, Argentina	null	null
0	Av Del Libertador 7500, Nunez, Argentina	null	null
0	Terrero 600, Caballito, Argentina	null	null
0	Estado De Israel 4700, Villa Crespo, Argentina	null	null
0	Av. Directorio 4000, Floresta, Argentina	null	null
0	Martin Rodriguez 500, Boca, Argentina	null	null
0	Moreno 2300, Balvanera, Argentina	null	null
0	Belgrano, Avda. 2900, Balvanera, Argentina	null	null
0	Cordoba, Avda. 3400, Palermo, Argentina	null	null
0	O'higgins 1700, Belgrano, Argentina	null	null
0	Scalabrini Ortiz Raul 400, Villa Crespo, Argentina	null	null
0	Brandsen 1100, Barracas, Argentina	null	null
0	Alberdi Juan Bautista Av. 2700, Flores, Argentina	null	null
0	Altolaguirre 2600, Villa Urquiza, Argentina	null	null
0	San Martin Av. 1900, Caballito, Argentina	null	null
0	Avenida Juan De Garay 1400, Constitucion, Argentina	null	null
0	Av. Directorio 1000, Caballito, Argentina	null	null
0	Mt Alvear 1300, Barrio Norte, Argentina	null	null
0	Cordoba 0, Palermo Chico - Palermo, Argentina	null	null
0	Alberdi, Juan Bautista 2100, Flores, Argentina	null	null
0	24 De Noviembre 400, Once, Argentina	null	null
0	Figueroa Alcorta, Av. 3600, Palermo, Argentina	null	null
0	Del Libertador Avda. 2500, Palermo, Argentina	null	null
0	Montevideo 1600, Barrio Norte, Argentina	null	null
0	Cabrera 3300, Palermo, Argentina	null	null
0	Garcia, Juan A. 3400, Villa del Parque, Argentina	null	null
0	Cachimayo 700, Parque Chacabuco, Argentina	null	null
0	Corrientes Av. 5000, Parque Centenario, Argentina	null	null
0	Parana 400, San Nicolas, Argentina	null	null
0	Eyle, Petrona 400, Puerto Madero, Argentina	null	null
0	La Plata, Avda. 100, Caballito, Argentina	null	null
0	Belgrano, Avda. 1200, Centro / Microcentro, Argentina	null	null
0	Rio De Janeiro 700, Caballito, Argentina	null	null
0	Rodriguez Pena 1000, Recoleta, Argentina	null	null
0	General Jose Gervasio Artigas 5000, Villa Pueyrredon, Argentina	null	null
0	Belgrano Av. 2700, Balvanera, Argentina	null	null
0	Almirante Juan Francisco Segui 4700, Palermo, Argentina	null	null
0	Pueyrredon Av. 1700, Barrio Norte, Argentina	null	null
0	Av San Juan 3100, Balvanera, Argentina	null	null
0	Manuel Ugarte 1500, Nunez, Argentina	null	null
0	Avenida Santa Fe 1600, Recoleta, Argentina	null	null
0	Carlos Calvo 2000, San Cristobal, Argentina	null	null
0	Beiro, Francisco, Avda. 2900, Agronomia, Argentina	null	null
0	Avenida Osvaldo Cruz 3800, Pompeya, Argentina	null	null
0	Av. Pueyrredon 1800, Barrio Norte, Argentina	null	null
0	Alvarez Julian Dr. 600, Villa Crespo, Argentina	null	null
0	Corrientes Av. 6100, Villa Crespo, Argentina	null	null
0	Gomez Valentin 3800, Almagro, Argentina	null	null
0	Avenida Entre Rios 2000, Balvanera, Argentina	null	null
0	Lavoisier 100, Villa Urquiza, Argentina	null	null
0	Jose Leon Cabezon 2400, Villa Pueyrredon, Argentina	null	null
0	Virrey Arredondo 3400, Colegiales, Argentina	null	null
0	Corvalan 100, Villa Luro, Argentina	null	null
0	Avenida Lisandro De La Torre 300, Liniers, Argentina	null	null
0	Av. Juan B. Justo 9500, Liniers, Argentina	null	null
0	Patron 5400, Villa Luro, Argentina	null	null
0	Libertador Avda 3100, Palermo, Argentina	null	null
0	Tucuman 2200, Once, Argentina	null	null
0	Curapaligue Av. 900, Caballito, Argentina	null	null
0	Riobamba 0, Balvanera, Argentina	null	null
0	Avenida Pueyrredon 2300, Palermo, Argentina	null	null
0	Scalabrini Ortiz Raul 2400, Palermo, Argentina	null	null
0	Gral. Jose Avalos 2100, Villa del Parque, Argentina	null	null
0	Benjamin Franklin 900, Caballito, Argentina	null	null
0	Dr. Repetto 0, Caballito, Argentina	null	null
0	Saenz Valiente Anselmo 0, Villa Luro, Argentina	null	null
0	Charcas 3600, Palermo Soho - Palermo, Argentina	null	null
0	Quintana Manuel Pres. Av 200, Recoleta, Argentina	null	null
0	San Juan 2300, Centro / Microcentro, Argentina	null	null
0	Colombres 900, Centro / Microcentro, Argentina	null	null
0	Yerbal 2100, Centro / Microcentro, Argentina	null	null
0	Del Libertador, Av. 4700, Palermo, Argentina	null	null
0	Aristobulo Del Valle 1400, Barracas, Argentina	null	null
0	Zuviria 100, Caballito, Argentina	null	null
0	Arregui 100, Versalles, Argentina	null	null
0	Baez 300, Las Canitas, Argentina	null	null
0	Av. Santa Fe 2200, Recoleta, Argentina	null	null
0	Avenida Juan Bautista Alberdi 2300, Flores, Argentina	null	null
0	Maipu 600, Centro / Microcentro, Argentina	null	null
0	Diaz, Cesar, Gral. 2700, Paternal, Argentina	null	null
0	Avenida Rivadavia 6700, Flores, Argentina	null	null
0	Avenida Carabobo 500, Parque Chacabuco, Argentina	null	null
0	Bernardo De Yrigoyen 1100, San Telmo, Argentina	null	null
0	Avenida  Directorio 3000, Flores, Argentina	null	null
0	Rivadavia Av. 6800, Flores, Argentina	null	null
0	Avenida Corrientes 5800, Villa Crespo, Argentina	null	null
0	Ecuador 2800, Balvanera, Argentina	null	null
0	Loreto, Virrey 1500, Belgrano, Argentina	null	null
0	Acuna De Figueroa Francisco 406, Almagro, Argentina	null	null
0	Av.luis Maria Campos 400, Palermo, Argentina	null	null
0	Avenida Alvarez Thomas 800, Colegiales, Argentina	null	null
0	Alsina Adolfo 1300, Centro / Microcentro, Argentina	null	null
0	Balcarce 200, Monserrat, Argentina	null	null
0	Av. Gaona 4400, Floresta, Argentina	null	null
0	Las Casas 0, Boedo, Argentina	null	null
0	Bufano Alfredo 1000, Flores, Argentina	null	null
0	Olaguer Y Feliu, Virrey 2500, Belgrano, Argentina	null	null
0	Cervantes 1900, Monte Castro, Argentina	null	null
0	Rivadavia Av. 4500, Caballito, Argentina	null	null
0	Jose Bonifacio 3000, Flores, Argentina	null	null
0	Marcelo T.de Alvear 1200, Barrio Norte, Argentina	null	null
0	Guatemala 4300, Palermo Viejo - Palermo, Argentina	null	null
0	Arcos 2900, Nunez, Argentina	null	null
0	Avenida Luis Maria Campos 500, Palermo, Argentina	null	null
0	Tronador 900, Villa Ortuzar, Argentina	null	null
0	Superi 2000, Belgrano, Argentina	null	null
0	Falcon, Ramon L., Cor. 3500, Floresta, Argentina	null	null
0	Pueyrredon, Av. 700, Barrio Norte, Argentina	null	null
0	Callao Av. 2000, Barrio Norte, Argentina	null	null
0	Solano Lopez 2100, Villa Urquiza, Argentina	null	null
0	Thames 1800, Palermo Viejo - Palermo, Argentina	null	null
0	Directorio Av. 300, Caballito, Argentina	null	null
0	Cochabamba 900, Constitucion, Argentina	null	null
0	O Higgins 2100, Belgrano, Argentina	null	null
