	direccion	latitude	longitude
7	Manuela Pedraza 3000, Nuñez	-34.5545709	-58.4713389
8	Plaza 1400, Belgrano	-31.428183	-62.0812593
9	Gabriela Mistral 2800, Villa Pueyrredón	-34.5864264	-58.5001615
0	Bonpland 2400, Palermo	-34.5778355	-58.4311308
1	Arce 800, Belgrano	-34.5681803	-58.4355544
2	Sucre 1400, Belgrano	-34.5633881	-58.4554936
3	Alvarez Thomas 3600, Villa Urquiza	-34.568961	-58.4865977
4	Giribone 1200, Colegiales	-34.579749	-58.4589055
5	Medrano 1700, Palermo	-34.5896875	-58.4181294
6	Avenida Álvarez Thomas 3300, Villa Urquiza	-34.5709594	-58.4841523
7	Coronel Diaz 1900, Palermo	-34.5805938	-58.4045762
8	Soldado De La Independencia 1100, Belgrano	-34.5630455	-58.4419194
9	Avenida Del Libertador 6000, Belgrano	-34.5569122	-58.4477515
0	Libertad 1500, Recoleta	-33.381201	-70.6568174
1	Mendoza 900, Belgrano	-34.5611006	-58.4574811
2	Gabriela Mistral 4300, Villa Devoto	-34.5978899	-58.5186869
3	Gabriela Mistral 3600, Villa Devoto	-34.5928677	-58.5106487
4	Teodoro Garcia 1900, Belgrano	-34.5646659	-58.4410755
5	Tunez 2500, Belgrano	-34.5552435	-58.454783
6	Ayacucho 2000, Recoleta	-34.5877379	-58.3894029
7	San Benito De Palermo 1600, Belgrano	-34.5674645	-58.432347
8	Avenida Pueyrredón 1100, Recoleta	-34.5976508	-58.4035932
9	Jose Ingenieros 2700, Villa del Parque	-38.684058	-62.2741351
0	Miranda 4600, Monte Castro	-34.6202399	-58.5010619
1	Lascano 3700, Villa del Parque	-34.6119959	-58.4941069
2	Angel Carranza 2300, Palermo	-34.5778661	-58.4331694
3	Sánchez De Bustamante 2600, Palermo Chico - Palermo	38.1156879	13.3612671
4	Avenida Federico Lacroze 2000, Belgrano	-34.566542	-58.4412753
5	Migueletes 1600, Belgrano	-34.559888	-58.4433733
6	Francisco Bucarelli 2100, Villa Urquiza	0	0
7	Le Breton, Tomas 4700, Villa Urquiza	-34.56791210000001	-58.48514789999999
8	Avenida Monroe 5700, Villa Urquiza	-34.5699271	-58.4788292
9	J. De Amenábar 2800, Belgrano	0	0
0	Beruti 2400, Recoleta	-34.5931469	-58.4002669
1	Ramallo 4400, Saavedra	-33.7679006	-60.0919378
2	Del Libertador, Avda. 300, Barrio Norte	-34.5911278	-58.37785939999999
3	Estados Unidos 2600, San Cristobal	36.596413	-105.6394537
4	Vallejos 4100, Villa Devoto	-34.5970288	-58.5155023
5	Rafael Hernández 2800, Belgrano	-34.5502226	-58.4498921
6	Avenida Cerviño 4400, Palermo	-34.5754678	-58.4223629
7	Salguero 3000, Palermo Chico - Palermo	38.1156879	13.3612671
8	Pacheco De Melo 2600, Barrio Norte	-34.5871467	-58.40088040000001
9	Del Barco Centenera 200, Caballito	-34.6276562	-58.4402973
0	Av. Corrientes 3400, Almagro	-34.603035	-58.4225539
1	Araoz 2200, Palermo Soho - Palermo	-34.5880379	-58.4189359
2	Gurruchaga 2000, Palermo	-34.5867222	-58.4253308
3	Av. Santa Fe 5300, Palermo	-34.575809	-58.434217
4	Virrey Pedro De Cevallos 1000, Monserrat	0	0
5	Amenabar 800, Belgrano	-34.1367021	-62.4234655
6	Lorenzo Lugones 3300, Villa Urquiza	0	0
7	Teodoro Garcia 2200, Belgrano	-34.5674035	-58.4435619
8	General Álvarez Condarco 1600, Villa General Mitre	0	0
9	Lopez Merino 4000, Villa Pueyrredón	-34.5889552	-58.4935628
0	Hernando De Lerma 500, Palermo	38.1156879	13.3612671
1	Av. Cramer 2500, Belgrano	-34.5612255	-58.4645892
2	Ayacucho 1500, Barrio Norte	-34.5918359	-58.3941089
3	Av.directorio 1500, Caballito	-34.6301789	-58.44821570000001
4	Defensa 800, San Telmo	-34.623042	-58.3712832
5	Agüero 1500, Recoleta	-34.5925949	-58.4080799
6	Julian Alvarez 2700, Belgrano	-34.5852672	-58.41253200000001
7	Av Libertador 5200, Belgrano	-24.1999503	-65.2817933
8	Peña 2000, Barrio Norte	-34.5885784	-58.400879
9	San Juan 3000, San Cristobal	18.3596259	-66.0498523
0	Avenida Olazábal 4700, Villa Urquiza	-34.5741149	-58.4814969
1	Migueletes 1300, Belgrano	-34.5632414	-58.4397896
2	Juan Thorne 300, Caballito	0	0
3	Felipe Vallesse 700, Caballito	-34.6122998	-58.4432809
4	Pujol 1400, Caballito	-34.6072369	-58.4533029
5	Emilio Mitre 1400, Parque Chacabuco	-34.6358519	-58.4385099
6	Rodriguez Peña 400, Tribunales	-34.6021932	-58.385928810874
7	Congreso Av. 1800, Belgrano	-24.1815034	-65.3258177
8	Franklin Roosevelt 4100, Belgrano	-34.5576039	-58.460546
9	Guatemala 4100, Palermo	-34.5862804	-58.4244729
0	Superi 1600, Belgrano	-34.5657329	-58.4683768
1	Entre Rios 300, Monserrat	-34.6126317	-58.3917296
2	Azcuenaga 1700, Recoleta	-34.5895126	-58.3967575
3	Gallo 1200, Barrio Norte	-35.4475883	-71.6429755
4	Beruti 2400, Barrio Norte	-34.5931469	-58.4002669
5	Avenida Acoyte 1300, Villa Crespo	-34.6041739	-58.4418377
6	Cordoba 3600, Palermo	-31.3752885	-64.1487951
7	Avenida Del Libertador 2600, Recoleta	-34.5869709	-58.3851449
8	Coronel Niceto Vega 5900, Palermo Hollywood - Palermo	38.1156879	13.3612671
9	Avenida Jujuy 800, San Cristobal	-34.622468	-58.4024866
0	Vuelta De Obligado 4000, Nuñez	-34.5456438	-58.4692145
1	Teniente General Juan Domingo Perón 3400, Almagro	-34.6072297	-58.4148485
2	Llerena 2800, Agronomía	-34.5870032	-58.47683129999999
3	Av Libertador 2600, Palermo	-34.1867426	-70.6701351
4	Paraná 1100, Recoleta	-34.5959939	-58.3885274
5	Donado 3600, Saavedra	-34.5587819	-58.4862739
6	Teodoro García 1700, Barrio Norte	25.7257531	-100.332507
7	Avenida Pueyrredón 1800, Barrio Norte	-34.5902934	-58.4005351
8	Avenida Chivilcoy 3200, Villa Devoto	-34.6048089	-58.5075919
9	Marcelo T De Alvear 700, Retiro	-34.5964309	-58.376827
0	Avenida Coronel Diaz 2300, Barrio Norte	-34.5855397	-58.40764739999999
1	Simbron 3500, Villa del Parque	-34.5979818	-58.4939343
2	Peron, Eva Av. 1500, Parque Chacabuco	-34.6333008	-58.44527830000001
3	Estrada 100, Parque Chacabuco	-34.6307146	-58.4272847
4	Falcon, Ramon, Cnel Av. 2300, Flores	-34.62964	-58.46043199999999
5	Luis Maria Campos 0, Las Cañitas	0	0
6	Republica De La India 1800, Palermo	-34.5800848	-58.4159606
7	José León Cabezón 2600, Villa Pueyrredón	-34.5803579	-58.5021669
8	Comodoro Martín Rivadavia 1800, Nuñez	-34.5434734	-58.4641583
9	Guardia Nacional 1000, Mataderos	-34.6465109	-58.4947329
0	Miro 500, Caballito	-34.6286879	-58.4478939
1	Emilio Mitre 400, Caballito	-34.6266509	-58.4431239
2	Colombres 1500, Boedo	-34.6313589	-58.4164169
3	Lafuente 200, Flores	-34.6590951	-58.4422115
4	Sarmiento 4000, Almagro	-34.6049608	-58.4213852
5	Holmberg 3200, Saavedra	-34.5631692	-58.4822633
6	Zavalía 2000, Belgrano	-34.5594882	-58.4510657
7	Arenales 3700, Barrio Norte	-34.5949028	-58.3920671
8	Rodriguez Peña 1100, Recoleta	-34.5959939	-58.3920738
9	Avenida Boedo 1400, Boedo	-34.6300449	-58.4157449
0	Pedro Morán 4200, Villa Devoto	-34.6023166	-58.5115988
1	Avda. Del Libertador 5000, Belgrano	-34.5617775	-58.4432442
2	Yerbal 2600, Flores	-34.6284616	-58.4659227
3	Ravignani, Emilio 1400, Palermo	-34.5844645	-58.4425423
4	Av. Díaz Vélez 3500, Almagro	-34.6086002	-58.4157839
5	Olazabal 4200, Villa Urquiza	-34.5711229	-58.4763359
6	Av La Plata 100, Caballito	-34.6162883	-58.42900729999999
7	Avenida Santa Fe 4000, Palermo	-34.582566	-58.4199515
8	Pedro Goyena 1100, Caballito	-34.6268759	-58.4430659
9	Carlos Pellegrini 900, Retiro	-34.5943097	-58.3815188
0	Avenida Raúl Scalabrini Ortiz 3500, Palermo Chico - Palermo	-34.5761759	-58.4075223
1	24 De Noviembre 1200, San Cristobal	-34.6246519	-58.4102899
2	Avenida Mosconi 2700, Villa Pueyrredón	-34.58490889999999	-58.499646
3	Av.san Martin 2800, Paternal	-34.6009759	-58.4725574
4	Avenida Santa Fe 5100, Palermo	-34.5767698	-58.4315368
5	Espinosa 0, Caballito	-34.62242	-58.4457926
6	Nahuel Huapí 4700, Villa Urquiza	-34.5688579	-58.4841139
7	Mercedes 3100, Villa Devoto	-34.6072089	-58.5066669
8	Talcahuano 1100, Retiro	-34.5950859	-58.385812
9	Dr. Emilio Ravignani 2300, Palermo Hollywood - Palermo	38.1156879	13.3612671
0	Presidente José Evaristo Uriburu 1600, Recoleta	-34.5902339	-58.3959749
1	Echeverria 5200, Villa Urquiza	-34.5800539	-58.482727
2	Nuñez 3600, Coghlan	-34.556006	-58.477903
3	Bartolome Mitre 2000, Congreso	-40.8118395	-62.9929306
4	Junín 1500, Recoleta	-34.5909376	-58.3950284
5	Tacuarí 900, San Telmo	-34.6183922	-58.3786742
6	Mahatma Gandhi 700, Caballito	-34.6063187	-58.4447391
7	Ecuador 1300, Barrio Norte	-34.5929083	-58.4030593
8	Cramer 4600, Nuñez	-34.5551862	-58.469658
9	Azcuenaga 1300, Recoleta	-34.5934969	-58.3993489
0	Lambare 900, Caballito	-34.6041577	-58.43053750000001
1	Julieta Lanteri 700, Puerto Madero	-34.6148612	-58.3607123
2	Jorge Newbery 1600, Belgrano	-40.8012014	-63.0002414
3	Avenida Dorrego 1800, Palermo Hollywood - Palermo	38.1156879	13.3612671
4	Avenida Raúl Scalabrini Ortiz 3200, Palermo	-34.5799422	-58.4099734
5	Lafinur 2900, Palermo	-34.5811026464647	-58.4149260878788
6	San Luis 3100, Almagro	-34.5992226	-58.4138295
7	Las Heras 3800, Barrio Norte	-36.8211669	-73.0500084
8	Mendoza 2500, Belgrano	-32.8659792	-68.8436065
9	Cabildo, Avda. 300, Belgrano	-38.4841777	-61.8862818
0	San Martin, Av. 2800, Paternal	-34.6028805	-58.46496500000001
1	Billinghurst 1400, Barrio Norte	-34.5856353	-58.4059908
2	Peña 2550, Barrio Norte	-34.5889903081633	-58.4004157367347
3	Avenida Santa Fe 3800, Palermo	-34.5845133	-58.417093
4	Avenida Raúl Scalabrini Ortiz 2100, Palermo Soho - Palermo	-34.5877759	-58.4203439
5	Avenida Escalada 700, Villa Luro	-34.6440917	-58.49626559999999
6	Ugarteche 2800, Palermo Chico - Palermo	38.1156879	13.3612671
7	Av. Olazabal 4600, Villa Urquiza	-34.5735059	-58.4804429
8	Aime Paine 1300, Puerto Madero	-34.6132644	-58.3613451
9	Libertad 1600, Barrio Norte	-34.5897448	-58.3836226
0	Beruti 2700, Recoleta	-34.5919279	-58.4033002
1	Dr. Pedro Ignacio Rivera 5200, Villa Urquiza	-34.5727261	-58.4893687
2	Billinghurst 1700, Barrio Norte	-34.5856353	-58.4059908
3	Aguero 2200, Recoleta	-34.5871399	-58.4011549
4	Peña 3000, Palermo	-17.7778664	-63.1854073
5	Av. Belgrano 2900, Balvanera	-34.6150649	-58.4071119
6	Laprida 1600, Barrio Norte	-34.5911082	-58.4044345
7	Avenida Las Heras 1600, Recoleta	-34.5931854	-58.3901028
8	Cuba 1800, Belgrano	-34.5639084	-58.4523038
9	Emilio Mitre 0, Caballito	-34.628087	-58.4431667
0	Av Dorrego 1800, Palermo	-34.5809529	-58.4426949
1	Colpayo 300, Caballito	-34.6169186	-58.4415556
2	Benjamín Matienzo 1600, Las Cañitas	0	0
3	Pico Al 2200 Pb., Nuñez	0	0
4	Gorostiaga 1700, Palermo	-34.5660283	-58.4368411
5	Doblas 200, Caballito	-34.6186161	-58.4312653
6	Alberti 100, Monserrat	39.3596085	-0.5972864
7	Paroissien 2300, Nuñez	-34.5461489	-58.4685439
8	Inclan 3200, Boedo	-34.6313049	-58.4095299
9	Luis Maria Campos 100, Las Cañitas	0	0
0	Jose Andres Pacheco De Melo 1800, Recoleta	-34.5926968	-58.3928367
1	Avenida Raúl Scalabrini Ortiz 400, Villa Crespo	-34.5991083	-58.4377806
2	Avenida Luis María Campos 100, Las Cañitas	-34.5758819919192	-58.4302372747475
3	Joaquín V González 2100, Villa del Parque	-32.8820024	-68.8556421
4	Maure 3500, Chacarita	-34.5871222	-58.4522017
5	Allende 3800, Villa Devoto	-34.6068759	-58.5188239
6	Ayacucho 700, Barrio Norte	-34.6010582	-58.3957601
7	José Bonifacio 2900, Flores	-34.6345259	-58.4677499
8	Santander 1600, Parque Chacabuco	-34.6369189	-58.4424399
9	Maza 1200, Boedo	-34.6251409	-58.4145729
0	Avenida Del Libertador 7000, Belgrano	-34.5481965	-58.4558552
1	Ohiggins 1900, Belgrano	-33.2481887	-62.2721643
2	Murguiondo 1500, Mataderos	-34.6526319	-58.5060539
3	Acoyte 400, Caballito	-34.6070852	-58.4400842
4	Scalabrini Ortiz, Raul, Av. 1400, Palermo	-34.5921704	-58.42697769999999
5	Newbery, Jorge 1500, Belgrano	-37.9674965	-57.6144261
6	Oro, Fray Justo Santamaria De 2700, Palermo	-34.5773585	-58.4226116
7	Virasoro, Valentin 1000, Caballito	-34.6085958	-58.44337549999999
8	O`higgins 3200, Nuñez	-34.5501528	-58.4617508
9	Mosconi 2400, Villa Pueyrredón	-34.5828113	-58.4963534
0	Mosconi 3400, Villa Pueyrredón	-34.5813607	-58.4942178
1	Mosconi 3100, Villa Pueyrredón	-34.587905	-58.5047016
2	Alvarez Thomas 600, Colegiales	-34.5815432	-58.4481846
3	Florida 800, Retiro	-34.595283	-58.3748416
4	Beruti 3100, Barrio Norte	-34.5889408	-58.4074382
5	Ohiggings 1800, Belgrano	-34.5626013	-58.4507771
6	Neuquén 800, Caballito	-34.6160014	-58.4432383
7	Arévalo 2800, Belgrano	-32.9306745	-60.7130833
8	Nuñez 4200, Nuñez	-34.5500583	-58.4672918
9	Moldes 1500, Belgrano	-33.6195437	-64.5986551
0	Cespedes 3400, Colegiales	-34.5991499	-58.4797587788267
1	Simbron 3400, Villa del Parque	-34.6012334	-58.4991582
2	Av. Libertador 700, Recoleta	-34.5882414	-58.3828994
3	Cerviño 3200, Barrio Norte	-34.5817007	-58.4050856
4	Av Rivadavia 3000, Balvanera	-34.6104619	-58.408746
5	Av. Del Libertador 4500, Las Cañitas	-34.5669477	-58.4313458
6	Bolivia 3100, Villa del Parque	-32.8661662	-68.8526726
7	Junin 1500, Recoleta	-34.5909376	-58.3950284
8	Aguero 2200, Palermo	-34.5870468	-58.4009808
9	Cabello 2300, Palermo	-34.5823814	-58.405561
0	Av. Juan B. Alberdi 100, Caballito	-34.6224977	-58.428973
1	Murillo 600, Villa Crespo	-34.6016289	-58.4427808
2	Congreso 1900, Belgrano	-24.1815034	-65.3258177
3	Gazcon 600, Almagro	-34.6044829	-58.4243694
4	Campana 5300, Villa Devoto	-34.5818229	-58.5144298
5	Franklin 700, Caballito	-34.6079009	-58.4423889
6	Olazábal 2700, Belgrano	-34.5618249	-58.4608599
7	Donado 1700, Villa Urquiza	-34.561346	-58.4843475
8	Pueyrredon 900, Barrio Norte	-27.4787599	-55.1105368
9	Av. Roosevelt 5700, Villa Urquiza	-34.577241	-58.49361499999999
0	Ramon L. Falcon 4000, Floresta	-34.6354215	-58.48274599999999
1	Av. Libertador 300, Recoleta	-34.5911278	-58.37785939999999
2	Manuel José Baez 400, Belgrano	0	0
3	Avenida Córdoba 4100, Palermo Soho - Palermo	-34.5972825	-58.4247846
4	Avenida Cabildo 2300, Belgrano	-34.5603536	-58.4583886
5	Colpayo 0, Caballito	-34.6159496	-58.4418521
6	Olazabal 2900, Belgrano	-34.5629249	-58.4627219
7	Dorrego 1700, Palermo	-34.5817982	-58.4435804
8	Uruguay 0, San Nicolás	-34.8615657	-56.0769771
9	Av. Cordoba 2700, Barrio Norte	-34.599719	-58.3963575
0	Av. Cabildo 300, Belgrano	-34.5621751	-58.4564835
1	Julián Alvarez 1400, Palermo Chico - Palermo	38.1156879	13.3612671
2	Avenida Crisólogo Larralde 4000, Saavedra	-34.5608027	-58.4908373
3	Av Garay 700, San Telmo	-34.624575	-58.3754562
4	14 De Julio 800, Villa Ortuzar	-34.5841341	-58.4620987
5	Arenales 1100, Barrio Norte	-34.5949028	-58.3920671
6	Angel Carranza 2900, Villa del Parque	-34.5833442	-58.4392951
7	Avenida Rivadavia 4300, Almagro	-34.6138618	-58.4259796
8	Arzobispo Espinosa 1100, Barracas	-34.6338871	-58.3722973
9	Hortiguera 600, Parque Chacabuco	-34.6409812	-58.4400121
0	Cullen 5700, Villa Urquiza	-34.5764879	-58.4942609
1	Echenagucia 1100, Versalles	-34.6301539	-58.5173069
2	José Pascual Tamborini 5800, Villa Urquiza	-34.5703029	-58.4992149
3	Carlos Pellegrini 1200, Recoleta	-34.5942699	-58.3816582
4	Virrey Aviles 2600, Belgrano	-34.5686538	-58.4547361
5	Terrada 100, Flores	-34.6292222	-58.468863
6	Pueyrredon 1400, Barrio Norte	-34.5939078	-58.4021545
7	Deheza 4800, Saavedra	-32.7596166	-63.7885671
8	Avenida Del Libertador 2600, Barrio Norte	-34.5789999	-58.4069916
9	Ortiz De Zarate 3400, Saavedra	-34.5482688	-58.4824545
0	Costa Rica Al 4100 4º Y 5º Piso, Palermo	-34.5916102	-58.42051910000001
1	Av. Gaona 1200, Caballito	-34.6078379	-58.4463757
2	Vuelta De Obligado 4200, Nuñez	-34.5441588	-58.4703034
3	Carlos Calvo 2800, San Cristobal	-34.6215579	-58.4042809
4	Godoy Cruz 1300, Palermo	-34.5903699	-58.4383259
5	Costa Rica 6000, Palermo Soho - Palermo	-34.5796265	-58.4387082
6	Pedro Lozano 2600, Villa del Parque	-34.5997642	-58.4926174
7	Monroe 4500, Villa Urquiza	-34.5706269	-58.4797549
8	Lucio Mansilla 3300, Palermo	-34.5878795	-58.4188124
9	Av Del Libertador 5300, Belgrano	-34.5626463	-58.4414234
0	Avenida De Mayo 1400, Congreso	24.791886	-107.3780834
1	Vicente Camargo 600, Villa Crespo	-34.599908	-58.440829
2	Doctor Rómulo Naón 3400, Coghlan	-34.5582281666667	-58.4802274414141
3	Avenida Díaz Velez 5300, Caballito	-34.6089569	-58.4412769
4	Aguero 2100, Barrio Norte	-34.5879259	-58.4021819
5	Avenida Nazca 1700, Flores	-34.6294146	-58.4701949
6	Zapiola 2400, Belgrano	-34.5633389	-58.4657549
7	Mendez De Andes 1300, Caballito	-34.6171629	-58.4523869
8	General José Gervasio Artigas 3000, Villa del Parque	-34.5993555	-58.4854997
9	Avenida Rivadavia 5500, Caballito	-34.621332	-58.4426141
0	Olga Cossentini 1100, Puerto Madero	-34.6096574	-58.36369550000001
1	Bonifacio, Jose 700, Caballito	-34.6272635	-58.43742409999999
2	Darregueyra 2100, Palermo	-34.5840643	-58.4274008
3	Estados Unidos 1200, Monserrat	32.6666174	-114.515055
4	Olazabal, Av. 5300, Villa Urquiza	-34.5776739	-58.48791300000001
5	Oro, Fray Justo Santamaria De 2200, Palermo Soho - Palermo	-34.5781325	-58.423319
6	Independencia, Av. 2200, San Cristobal	-34.6186036	-58.3973807
7	Sanchez De Bustamante 300, Abasto	-34.60596	-58.415038
8	Av. Avellaneda 1100, Caballito	-34.6176479	-58.4464279
9	Tte. Gral. Juan Domingo Perón 3500, Almagro	-34.6069861	-58.4162119
0	Juramento 3200, Belgrano	-34.5666359	-58.4641239
1	San Blas 2300, Paternal	-34.6074568	-58.473944
2	Julián Alvarez 100, Villa Crespo	-34.6031953	-58.4400745
3	Riobamba 1200, Barrio Norte	-34.5948689	-58.3946539
4	Arenales 1300, Recoleta	-34.5949028	-58.3920671
5	Av.del Libertador 6200, Belgrano	-34.5550327	-58.4493792
6	Libertad 1300, Barrio Norte	-34.5930368	-58.3845319
7	Soldado De La Independencia 1100, Las Cañitas	-34.5655155	-58.4382538
8	Costa Rica 5500, Palermo Hollywood - Palermo	38.1156879	13.3612671
9	Gaona, Avda. 1400, Caballito	-34.6088779	-58.4487099
0	Amenabar 3400, Saavedra	-34.5466604	-58.4720956
1	Benjamín Matienzo 2400, Colegiales	-34.5786949	-58.4454927
2	Parana 400, Centro / Microcentro	0	0
3	Billinghurst 1300, Palermo	-34.5819098	-58.4026174
4	Membrillar 300, Flores	-34.6317475	-58.4594661
5	Juncal 1900, Recoleta	-34.5937979	-58.3941039
6	Campos, Luis Maria 1600, Belgrano	-34.5620383	-58.44461699999999
7	Quesada 5400, Villa Urquiza	-34.5700709	-58.4930649
8	Zapiola 400, Colegiales	-34.5773079	-58.4456569
9	General José Gervasio Artigas 2900, Villa del Parque	-34.5999129	-58.4842479
0	M.t. De Alvear 1500, Recoleta	-34.5972206	-58.38815080000001
1	Ocampo 3000, Palermo	17.9764144	-102.2038711
2	Montevideo 1300, Recoleta	-34.5943943	-58.3901633
3	Paraguay 1500, Recoleta	-25.2979094	-57.5859567544789
4	Alvarez Thomas 700, Colegiales	-34.5815432	-58.4481846
5	Pueyrredon Av. 1800, Barrio Norte	-34.590165	-58.400558
6	Avenida Cabildo 4200, Nuñez	-34.5490096	-58.4680298
7	Ohiggins 3100, Nuñez	-34.5508819	-58.4611078
8	Ortiz De Ocampo Y Cabello, Barrio Norte	0	0
9	Las Heras, Av. Entre Coronel Diaz Y Bulnes, Barrio Norte	0	0
0	Guayra 1800 3º Piso, Belgrano	0	0
1	Jose Hernandez 2100, Belgrano	-34.564276	-58.4504251
2	Libertad 1100, Recoleta	-33.381201	-70.6568174
3	Franco 3100, Villa Pueyrredón	-34.5831399	-58.5089569
4	Hipolito Irigoyen 2500, Congreso	0	0
5	Corrientes 5500, Villa Crespo	-34.5950982	-58.4446995
6	La Pampa ., Belgrano	-34.5568889	-58.4406632
7	Peru 1400, San Telmo	-34.6196567	-58.3742997
8	Carlos Calvo 500, San Telmo	-34.6196999	-58.3727749
9	Moreno 1800, Monserrat	-34.6128099	-58.3915989
0	Brasil 300, San Telmo	-34.6253747040404	-58.3695750333333
1	Francisco De Vittoria 2300, Recoleta	-34.5855668	-58.3960255
2	Tacuari 200, Monserrat	-34.610472	-58.3789903
3	Av Callao 1300, Recoleta	-34.5939162	-58.3931704
4	Pasaje Dr Rivarola 100, Congreso	0	0
5	Pacheco De Melo 2600, Recoleta	-34.5871467	-58.40088040000001
6	Perú 300, Monserrat	-34.6112669	-58.3746557
7	Tinogasta 5800, Villa Real	-34.6212269	-58.5254959
8	Bolívar 600, San Telmo	-34.6254806	-58.3726362
9	Olazabal Felix De 3000, Belgrano	-24.1826398	-65.3351916
0	Billinghurst 2400, Barrio Norte	-34.5846327	-58.4051805
1	Ohiggins 1300, Belgrano	-34.5588796	-58.4538081
2	Artigas 3000, Villa del Parque	-32.8645933	-68.8490858
3	Del Libertador Av. 5600, Belgrano	-34.5605863	-58.4446165
4	Humberto Primo 300, San Telmo	-34.6207519	-58.3698319
5	Jaramillo 2500, Nuñez	-34.5475666	-58.4676782
6	Salguero 3000, Palermo	-34.5778266	-58.4061423
7	J. F. Segui 3900, Palermo Chico - Palermo	38.1156879	13.3612671
8	Carranza 1300, Palermo Hollywood - Palermo	38.1156879	13.3612671
9	Monroe 4600, Villa Urquiza	-34.5711839	-58.4806729
0	Av. Callao 1300, Recoleta	-34.5939162	-58.3931704
1	Medrano 1650, Palermo	-34.5901371139911	-58.4186272169418
2	Guemes 4600, Palermo Soho - Palermo	-34.5816619	-58.4237179
3	Newbery, Jorge 3300, Colegiales	-34.5801557	-58.4474539
4	Alberdi, Juan B., Av. 1000, Caballito	-34.6228532	-58.4418782
5	Dorrego, Avda. 1900, Palermo Hollywood - Palermo	38.1156879	13.3612671
6	Pereyra Lucena 2600, Barrio Norte	-34.5830905	-58.4007484
7	Alvarez Thomas 200 E/ S. Dumont Y J. Newbery), Palermo	38.1156879	13.3612671
8	Avda Pedro Goyena 600, Caballito	-34.6260859	-58.4360019
9	Av. Las Heras 1700, Recoleta	-34.5926054	-58.39088750000001
0	Libertad 800, Barrio Norte	-34.5993916	-58.3841287
1	Alicia Moreau De Justo 700, Puerto Madero	-34.6048827	-58.36698639999999
2	Demaria 4600 (esq. Sinclair), Palermo	38.1156879	13.3612671
3	Vuelta De Obligado 1200, Belgrano	-34.5678529	-58.4474971
4	Del Libertador, Avda. 5100, Palermo	-34.5632395	-58.438277
5	Libertador 1000, Recoleta	-34.5867142	-58.3858495
6	Kennedy 2900, Palermo Chico - Palermo	38.1156879	13.3612671
7	Av.callao 1400, Barrio Norte	-34.5927115	-58.3929347
8	Vuelta De Obligado 3000, Nuñez	-34.5531657	-58.4634589
9	Av Los Incas 3100, Belgrano	-34.5706736	-58.4586464
0	Ibera 2300, Nuñez	-34.5523166	-58.4640418
1	Av.elcano 3200, Belgrano	-34.5694197	-58.4577192
2	Libertador 5500, Belgrano	-26.8197157	-54.9596876
3	Enrique Martinez 1100, Belgrano	-34.5672322	-58.4701116
4	Superi 1200, Colegiales	-34.5753399	-58.4571449
5	Piedras 900, San Telmo	-34.6262603	-58.3762064
6	Virrey Loreto 2500, Belgrano	-34.5686862	-58.4507755
7	Ortega Y Gasset 1650, Belgrano	-34.5687245	-58.4312878
8	Juana Manso  1150, Puerto Madero	-34.6110081122449	-58.3625546122449
9	Juncal 3000, Barrio Norte	-34.5873731	-58.4074141
0	Billinghurst 2300, Barrio Norte	-34.5855257	-58.4060088
1	Vicente Lopez 1700, Barrio Norte	-34.5918165	-58.3898913
